Popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_seconds,time_signature,Class
39.6,0.759,0.809,1.0,-6.427846557642399,0,0.08546000000000001,0.0955,1.71e-6,0.35,0.508,86.848,220.8,4,5
37.0,0.488,0.775,4.0,-9.387,1,0.0567,0.0435,0.000443,0.181,0.826,81.004,205.506,4,6
47.4,0.391,0.808,8.0,-6.437726087987199,0,0.08068,0.0759,0.07405697800000001,0.149,0.737,100.304,203.507,4,10
34.8,0.471,0.436,11.0,-10.0300375236736,1,0.062439999999999996,0.688,0.022865868,0.0813,0.421,143.213,220.972,4,9
40.6,0.706,0.56,7.0,-8.668614649599997,0,0.05802,0.246,0.19354732,0.0807,0.539,129.851,206.58700002,4,9
43.4,0.609,0.6,10.0,-8.296921600000001,1,0.08837999999999999,0.0183,0.17666340000000003,0.0461,0.184,81.504,156.074,4,10
62.0,0.58,0.265,2.0,-15.267,1,0.0317,0.796,0.00019,0.11,0.583,154.595,189.827,3,10
52.2,0.604,0.429,10.0,-10.120058491818398,1,0.10388,0.674,0.070962026,0.249,0.42,96.009,257.72,4,9
50.8,0.373,0.862,2.0,-5.873487279836798,1,0.0513,4.78e-5,0.03624906000000001,0.1712,0.21,158.932,210.89520000000002,4,10
67.0,0.861,0.82,1.0,-4.807,0,0.0728,0.032,4.76e-6,0.0706,0.781,118.04,187.571,4,9
38.6,0.797,0.582,2.0,-8.4614871023008,1,0.04995999999999999,0.00484,2.04e-6,0.517,0.415,105.974,282.64,4,5
34.0,0.45,0.894,2.0,-6.033,1,0.0519,9.45e-6,0.109,0.421,0.339,128.04,208.863,4,8
42.8,0.475,0.908,2.0,-5.3325802195071965,1,0.07596,3.37e-5,0.14790695,0.24396,0.374,95.018,225.0354,4,8
40.0,0.499,0.302,7.0,-15.15,1,0.0495,0.752,0.0266,0.129,0.564,167.075,164.507,4,2
65.0,0.639,0.678,7.0,-5.02,1,0.0278,0.44,1.45e-6,0.221,0.531,106.966,212.133,4,Other
29.2,0.386,0.561,9.0,-8.659037267773599,1,0.05174000000000001,0.806,0.0806776,0.11,0.416,78.884,216.3709998,4,Other
42.4,0.48,0.72,7.0,-7.2494769088,1,0.03382,0.0116,0.01709296,0.114,0.383,76.54,279.847,4,10
34.4,0.515,0.447,2.0,-9.8919517453288,1,0.030920000000000003,0.291,0.06434514,0.11137999999999999,0.184,76.575,139.1386279966666,4,1
18.0,0.589,0.673,10.0,-7.344,0,0.0435,0.0916,4.68e-6,0.112,0.508,135.011,327.08,4,9
39.6,0.656,0.326,2.0,-11.670468130345599,1,0.05408,0.111,0.08505460000000001,0.25,0.787,78.298,188.53300002,4,Other
63.0,0.747,0.573,11.0,-8.545349214455197,0,0.06444,0.268,0.15055032000000002,0.302,0.551,90.036,142.766,4,10
39.4,0.833,0.748,1.0,-7.0011177857151985,1,0.06694,0.0331,1.44e-6,0.0728,0.484,119.925,140.0,4,9
38.0,0.782,0.589,1.0,-8.397018290346397,1,0.04462,0.0476,0.010123264000000002,0.1845,0.849,85.022,178.6544,4,Other
53.2,0.634,0.931,3.0,-5.036688675229595,0,0.10566,0.159,0.29002582,0.0873,0.557,143.996,256.66700000000003,4,5
7.0,0.686,0.452,1.0,-13.339,1,0.0914,0.54,0.222,0.059,0.833,106.944,209.467,4,2
41.6,0.571,0.375,2.0,-10.876314062499999,1,0.050260000000000006,0.359,0.01810732,0.2844,0.599,153.573,262.3704,4,9
56.0,0.566,0.124,11.0,-16.396778824614398,0,0.0431,0.709,0.0104,0.132,0.11,79.924,374.44,4,10
45.0,0.672,0.934,7.0,-4.996710122742396,1,0.05911999999999999,0.0956,0.12769808,0.109,0.948,129.123,172.50700002000002,4,Other
44.6,0.374,0.656,2.0,-7.803682656409598,1,0.03488,0.475,0.15800677800000001,0.118,0.476,100.597,285.048,4,6
48.0,0.69,0.584,3.0,-8.864,1,0.0746,0.47,2.46e-5,0.297,0.809,118.017,179.693,3,2
20.0,0.688,0.926,10.0,-3.869,1,0.0927,0.00422,0.000891,0.0765,0.609,140.016,211.29,4,10
36.2,0.31,0.373,2.0,-10.906593113015202,1,0.04178,0.89,0.0883944,0.13254000000000002,0.282,135.15,201.14997569,1,Other
22.0,0.364,0.729,8.0,-10.391,1,0.0334,2.05e-5,0.258,0.457,0.373,83.017,213.479,4,10
41.4,0.476,0.706,1.0,-7.371610932649601,0,0.0329,0.379,0.000133634,0.27203999999999995,0.368,114.858,227.467,4,10
44.6,0.555,0.727,7.0,-7.187972027504799,1,0.0628,0.0507,0.0335492,0.287,0.13,156.0,244.13299997999997,4,9
47.0,0.604,0.594,10.0,-6.706,1,0.0259,0.757,0.635,0.148,0.333,109.931,192.55,4,6
28.0,0.556,0.87,7.0,-4.816,0,0.166,0.162,0.463,0.0941,0.955,169.826,194.564,4,2
42.2,0.37,0.601,7.0,-8.287889891965598,1,0.0538,0.93,0.057780712,0.306,0.487,85.953,281.02699998,4,Other
41.0,0.627,0.213,10.0,-13.9874941109032,1,0.03288,0.877,0.000550852,0.204,0.18,92.054,199.463,4,9
52.0,0.76,0.652,1.0,-8.896,1,0.0311,0.137,0.213,0.11,0.398,119.978,185.536,3,1
60.2,0.789,0.745,8.0,-7.028058259299998,1,0.0539,0.565,6.08e-5,0.0883,0.578,111.045,241.834,4,6
50.4,0.493,0.617,9.0,-8.144742324272801,0,0.04326,0.492,0.013941379999999998,0.11908,0.597,145.974,221.69320000000002,4,9
31.4,0.776,0.482,8.0,-9.4780050459808,1,0.0545,0.439,0.000512,0.17,0.372,83.967,165.34,4,5
68.0,0.469,0.79,7.0,-6.889,1,0.0391,0.000148,0.372,0.282,0.466,107.45,381.947,4,8
42.0,0.76,0.65,7.0,-9.233,1,0.189,0.00805,0.524,0.0772,0.581,87.433,354.64,4,5
16.0,0.527,0.657,6.0,-6.333,0,0.196,0.321,0.000152,0.591,0.556,124.075,337.247,4,2
38.0,0.399,0.747,7.0,-10.62,1,0.0741,0.032,7.45e-6,0.0688,0.597,181.964,233.20000000000002,4,6
76.0,0.674,0.789,8.0,-6.903,1,0.0676,0.00178,0.0071,0.0754,0.918,129.804,121.16,4,1
51.0,0.562,0.63,2.0,-12.332,1,0.0255,0.0483,0.000102,0.0926,0.402,99.369,339.84000000000003,4,10
57.0,0.448,0.945,10.0,-7.978,1,0.0394,0.0219,0.246,0.0254,0.437,111.705,373.467,4,10
36.0,0.474,0.943,7.0,-1.973,0,0.0577,3.6e-5,0.000114,0.364,0.423,103.441,202.567,4,10
44.6,0.704,0.636,9.0,-7.977508886233601,1,0.03422,0.0344,0.003587263999999999,0.35,0.89,111.845,193.953,4,10
34.8,0.637,0.528,1.0,-8.984619952691197,1,0.05536,0.163,0.0006138,0.122,0.781,106.949,207.573,4,10
50.0,0.312,0.975,8.0,-4.628,1,0.0853,0.000667,1.15e-6,0.133,0.37,178.117,207.547,4,10
41.4,0.495,0.537,9.0,-8.893757234096798,0,0.032900000000000006,0.754,0.08168046,0.09147999999999999,0.171,132.395,159.9572673366666,3,Other
56.0,0.485,0.898,4.0,-3.75,1,0.0568,0.000776,0.00244,0.642,0.494,99.983,198.68,4,10
42.2,0.533,0.802,4.0,-6.496612110044795,1,0.026019999999999998,0.001,0.00575728,0.314,0.293,106.969,258.267,4,10
52.0,0.555,0.412,3.0,-6.284,1,0.0354,0.692,1.52e-6,0.112,0.282,163.887,238.995,3,9
48.0,0.817,0.595,6.0,-8.342245831299998,0,0.048740000000000006,0.0207,0.0012770239999999999,0.155,0.383,92.931,253.107,4,5
31.2,0.571,0.618,10.0,-8.135873299139199,1,0.04926,0.147,0.193758,0.159,0.288,138.03,231.83200002,4,Other
42.6,0.291,0.97,4.0,-4.489982438800002,0,0.11194,0.00301,0.14476799999999998,0.31,0.28,180.292,245.02700000000002,4,10
37.0,0.536,0.969,6.0,-2.62,0,0.0915,0.43,1.26e-6,0.082,0.805,84.881,239.57500000000002,4,2
40.0,0.618,0.819,7.0,-4.979,1,0.0941,0.555,0.0167,0.122,0.678,124.523,138.978,4,2
34.6,0.323,0.804,7.0,-6.4770569901184025,1,0.03468,7.35e-5,0.16195999999999997,0.27999999999999997,0.384,144.756,233.4408,5,8
53.0,0.652,0.601,4.0,-7.988,1,0.0317,0.625,0.000165,0.17,0.302,130.308,178.84,4,9
48.8,0.414,0.632,10.0,-8.0125117124608,0,0.054920000000000004,0.273,0.003465416,0.56,0.35,62.18,205.13,4,9
57.0,0.483,0.858,9.0,-2.94,0,0.0346,0.0559,0.00107,0.514,0.712,188.055,357.419,4,1
25.2,0.587,0.613,11.0,-8.1803041185832,0,0.0821,0.000179,0.041783,0.16055999999999998,0.655,85.693,220.9828,4,10
48.4,0.347,0.117,6.0,-16.611461006672798,0,0.0841,0.936,0.0015040399999999999,0.134,0.46,173.601,179.746,3,9
51.0,0.924,0.651,7.0,-3.894,1,0.124,0.0203,0.0069,0.059,0.898,126.947,261.92,4,1
73.0,0.925,0.859,1.0,-7.335,1,0.196,0.0347,1.86e-6,0.2,0.967,140.034,197.387,4,5
49.2,0.475,0.128,9.0,-16.275841564211202,0,0.04004,0.958,0.322382,0.101,0.154,116.029,133.52200001999998,4,Other
43.2,0.469,0.951,10.0,-4.763783990845596,1,0.10484,0.0119,0.03445938,0.0976,0.283,149.976,254.811,4,8
36.0,0.433,0.779,6.0,-6.716606393898397,0,0.061040000000000004,0.0319,0.033614097999999995,0.16246,0.315,169.897,215.806,4,10
57.0,0.279,0.137,8.0,-11.45,1,0.0381,0.906,0.000494,0.223,0.206,142.848,160.169,3,6
47.0,0.426,0.819,6.0,-3.24,0,0.0295,0.00639,2.08e-6,0.212,0.643,177.916,140.189,4,6
43.6,0.495,0.553,6.0,-8.736128312471196,1,0.031420000000000003,0.0816,0.00167294,0.424,0.377,138.999,270.16,4,10
57.8,0.667,0.467,5.0,-9.650896134992799,1,0.040080000000000005,0.851,0.0030040459999999994,0.272,0.905,136.676,144.32,4,2
46.0,0.669,0.612,2.0,-8.525,1,0.122,0.0138,0.000208,0.102,0.209,170.188,152.0,4,6
75.0,0.592,0.54,8.0,-11.249,0,0.0587,0.692,0.00187,0.0965,0.354,111.955,252.02700000000002,4,9
50.0,0.419,0.916,1.0,-8.373,1,0.0604,9.2e-6,0.184,0.0751,0.495,128.981,175.293,4,10
36.0,0.558,0.982,10.0,-2.99,0,0.117,0.00171,0.117,0.334,0.202,119.977,196.0,4,8
25.0,0.353,0.971,6.0,-6.117,0,0.144,7.14e-5,0.000191,0.0713,0.543,173.87,203.107,4,10
43.6,0.567,0.159,7.0,-15.3803567861224,1,0.051480000000000005,0.914,0.19322999999999999,0.111,0.436,146.913,157.893,4,Other
49.4,0.608,0.785,11.0,-6.660037800099996,0,0.07017999999999999,0.00173,0.001114548,0.0762,0.806,117.983,200.733,4,10
38.0,0.421,0.716,5.0,-5.548,1,0.0367,0.00184,0.00137,0.112,0.767,78.66,214.22400000000002,4,6
41.0,0.606,0.923,8.0,-6.842,1,0.0661,0.000676,0.00289,0.081,0.599,108.107,313.067,4,1
52.0,0.384,0.992,10.0,-3.249,0,0.125,3.36e-5,7.79e-5,0.565,0.0988,160.038,235.64000000000001,4,8
12.0,0.522,0.363,7.0,-11.422,1,0.0285,0.709,0.00136,0.0952,0.186,82.542,256.747,3,10
48.0,0.393,0.132,4.0,-16.1561570708608,0,0.0321,0.0776,0.108,0.0956,0.293,87.168,464.66700000000003,4,2
46.0,0.392,0.971,4.0,-4.475160279901594,0,0.09042,0.00795,0.14242574000000002,0.177,0.24,159.822,241.707,4,8
52.0,0.48,0.861,6.0,-6.836,1,0.0477,0.00329,0.0559,0.0907,0.377,135.055,349.653,4,8
1.0,0.397,0.969,9.0,-3.892,1,0.0463,1.52e-6,0.517,0.0513,0.702,134.289,218.293,4,10
45.0,0.235,0.675,9.0,-8.739,1,0.041,0.0519,0.481,0.0999,0.584,184.723,424.733,4,10
31.0,0.325,0.912,4.0,-3.39,0,0.0514,0.0016,0.000973,0.132,0.652,132.609,205.933,4,10
35.2,0.356,0.96,4.0,-4.635916921600003,1,0.0823,0.0142,0.06824816,0.209,0.0857,125.921,204.733,4,10
37.0,0.464,0.769,11.0,-8.48,1,0.0316,1.49e-5,0.000357,0.213,0.397,120.096,269.747,4,6
46.6,0.763,0.77,6.0,-6.8004752547999985,1,0.03562,0.0858,0.17699152,0.566,0.576,89.876,192.0,4,5
66.0,0.565,0.587,4.0,-7.393,0,0.0317,0.0573,0.00493,0.0416,0.966,147.462,198.467,4,1
38.4,0.337,0.405,2.0,-10.4421305737,0,0.050960000000000005,0.686,0.006394875999999999,0.1822,0.206,135.756,162.92338111,4,10
20.0,0.487,0.582,11.0,-10.795,1,0.0353,0.00949,0.0797,0.0977,0.199,123.352,208.773,4,6
36.0,0.548,0.345,9.0,-9.82,1,0.0262,0.187,0.65,0.125,0.387,78.007,139.25,4,6
34.4,0.839,0.588,11.0,-8.406189695603198,0,0.06273999999999999,0.199,0.0204906,0.12450000000000001,0.439,107.954,172.13597994,4,9
58.2,0.539,0.966,1.0,-4.5488523791776,1,0.08324000000000001,0.0542,0.00983782,0.466,0.432,99.142,235.53300000000002,4,5
10.0,0.451,0.103,3.0,-14.311,1,0.0341,0.969,0.0222,0.123,0.261,78.478,330.31900002,4,Other
33.0,0.629,0.459,10.0,-8.22,0,0.107,0.616,0.0217,0.106,0.427,80.988,244.44400000000002,4,1
66.0,0.274,0.726,9.0,-11.541,1,0.0449,0.000212,0.0113,0.0993,0.426,146.449,422.933,4,8
38.8,0.643,0.622,7.0,-8.100478605788798,0,0.045739999999999996,0.345,0.11644975800000001,0.156,0.833,120.202,172.067,4,9
50.0,0.588,0.976,1.0,-4.943,0,0.0615,0.0308,0.000317,0.0928,0.592,101.811,268.04,4,6
38.8,0.681,0.567,6.0,-8.601912966512803,1,0.057420000000000006,0.00152,0.025515064000000004,0.112,0.941,152.624,333.45300000000003,4,Other
48.8,0.359,0.0686,2.0,-18.205558244943674,0,0.03908,0.916,0.279828,0.104,0.0762,102.41,261.06199998000005,4,Other
35.0,0.624,0.727,2.0,-7.194,1,0.0316,0.21,0.000191,0.0999,0.193,116.039,186.0379998,4,Other
30.0,0.61,0.548,9.0,-10.408,0,0.0555,0.775,0.0347,0.425,0.413,103.983,202.423,4,10
48.0,0.344,0.955,1.0,-10.614,1,0.0444,5.4e-6,0.111,0.0665,0.352,111.671,203.68,4,8
29.2,0.893,0.537,7.0,-8.893757234096798,0,0.07669999999999999,0.211,0.20525434600000003,0.0599,0.588,140.038,178.562,4,5
49.0,0.609,0.832,9.0,-5.284,1,0.039,0.425,4.44e-5,0.17,0.654,105.023,226.333,4,10
27.0,0.442,0.748,2.0,-10.139,1,0.0626,0.0429,0.00468,0.0967,0.229,135.422,369.221,4,10
66.0,0.397,0.0666,7.0,-18.27569263264774,1,0.0383,0.963,0.158,0.107,0.0389,137.313,174.172,4,6
57.0,0.427,0.407,2.0,-9.665,1,0.0382,0.612,0.386,0.109,0.244,168.844,266.467,4,9
46.6,0.444,0.648,1.0,-7.873012146995196,1,0.04712,0.288,0.011476535999999999,0.059,0.171,125.706,189.0,5,9
79.0,0.553,0.362,4.0,-11.218,0,0.0263,0.0458,6.01e-6,0.075,0.158,142.352,388.267,3,10
50.6,0.774,0.645,10.0,-7.899072727299998,1,0.04182,0.197,2.85e-6,0.22,0.415,76.552,183.286,4,5
41.4,0.705,0.188,4.0,-14.6069936559232,0,0.04708,0.223,0.744,0.104,0.145,139.815,247.04,4,5
34.0,0.546,0.298,6.0,-10.78,1,0.0263,0.523,0.00084,0.116,0.157,96.806,133.608,4,9
73.0,0.472,0.366,11.0,-12.595,0,0.0286,0.15,0.308,0.0837,0.171,127.167,382.297,4,10
36.2,0.504,0.597,10.0,-8.324082429008797,1,0.06298000000000001,0.206,0.034491662,0.0949,0.557,117.974,230.489,4,10
28.0,0.789,0.372,7.0,-14.553,1,0.0484,0.44,0.433,0.107,0.162,107.016,181.5,4,6
1.0,0.554,0.367,1.0,-11.983,1,0.0382,0.848,0.000177,0.0862,0.945,144.563,155.32000002,4,Other
45.8,0.697,0.663,10.0,-7.743171683543198,0,0.034960000000000005,0.154,0.01377128,0.282,0.548,134.108,205.02700000000002,4,5
43.2,0.53,0.123,9.0,-16.4272099562152,0,0.03334,0.978,0.203016,0.09054,0.334,100.696,43.322750770000205,4,Other
41.0,0.725,0.66,9.0,-4.013,1,0.152,0.0684,3.62e-6,0.105,0.734,132.949,202.19400000000002,4,5
65.8,0.643,0.961,7.0,-4.621508456893597,1,0.048279999999999997,0.0196,0.007986517999999998,0.2398,0.96,124.027,173.3780896,4,Other
43.0,0.431,0.334,1.0,-9.88,1,0.032,0.651,0.0184,0.147,0.0448,94.483,249.429,4,6
43.4,0.579,0.668,6.0,-7.700008029299203,1,0.06394,0.345,0.000851,0.212,0.575,78.322,180.02700000000002,1,5
62.0,0.458,0.99,8.0,-3.717,1,0.183,0.000285,0.000893,0.454,0.46,166.904,211.43,4,10
43.0,0.25,0.821,7.0,-7.694,1,0.075,0.000551,0.00181,0.335,0.81,190.203,195.827,4,10
55.0,0.544,0.917,5.0,-6.086,1,0.0788,0.0306,5.32e-6,0.064,0.642,140.639,212.693,4,8
20.0,0.673,0.577,1.0,-10.076,0,0.0359,0.0806,0.00198,0.0811,0.856,94.936,182.405,4,9
39.2,0.285,0.322,6.0,-11.740370526428798,0,0.046299999999999994,0.366,0.233952296,0.17709999999999998,0.142,134.042,192.19521069666598,4,10
38.2,0.649,0.672,2.0,-7.665498470348796,1,0.041460000000000004,0.0092,0.14814341599999997,0.14982,0.305,123.004,188.570806566666,4,10
47.6,0.513,0.703,9.0,-7.397659744151198,1,0.043320000000000004,0.18,0.07169,0.0686,0.337,119.918,238.86700002,4,9
43.0,0.349,0.974,7.0,-4.724,1,0.197,0.00843,0.00595,0.358,0.158,118.409,246.733,3,8
44.2,0.635,0.793,2.0,-6.583735282199202,1,0.07224,0.106,0.02857536,0.18622,0.775,96.042,217.4966,4,2
67.0,0.706,0.733,6.0,-5.477,0,0.0672,0.255,0.000122,0.103,0.66,141.914,162.387,4,5
38.2,0.51,0.9,6.0,-5.431299400000004,0,0.06774,0.00569,0.1799054,0.285,0.381,130.067,210.406,4,8
36.0,0.243,0.958,9.0,-3.348,1,0.0619,0.000192,8.0e-6,0.702,0.426,95.252,184.853,4,10
33.0,0.457,0.291,6.0,-13.43,1,0.0325,0.548,0.209,0.175,0.193,77.904,194.56000002000002,4,Other
43.0,0.633,0.969,7.0,-6.112,1,0.0581,0.0113,0.654,0.123,0.603,138.946,255.76000000000002,4,1
49.0,0.561,0.439,9.0,-12.044,1,0.0369,0.458,0.0503,0.105,0.307,145.425,209.839,3,6
35.2,0.652,0.483,8.0,-9.4667060370472,0,0.03746,0.658,0.27653059999999996,0.393,0.372,75.987,134.881,4,5
36.2,0.747,0.708,2.0,-7.354223844467196,0,0.0775,0.0907,0.13761764599999998,0.0842,0.915,139.944,159.143,4,9
33.0,0.815,0.336,4.0,-15.521,0,0.0495,0.0738,0.00671,0.0539,0.976,115.808,282.66700000000003,4,10
36.0,0.646,0.697,11.0,-8.726,0,0.0542,0.0226,1.17e-6,0.129,0.645,150.023,181.608,4,9
29.0,0.296,0.533,1.0,-6.588,1,0.0318,0.0119,0.216,0.0908,0.107,137.991,339.053,4,8
40.0,0.724,0.612,1.0,-8.189216705036797,0,0.03834,0.000175,0.003919704,0.185,0.494,138.728,226.645,4,10
51.8,0.596,0.474,2.0,-9.569406901494396,1,0.03558,0.547,0.008317399999999999,0.136,0.379,112.983,231.809,4,6
47.0,0.356,0.907,2.0,-5.345034653840802,0,0.10878000000000002,0.00051,0.01834642,0.0639,0.389,170.057,263.204,4,8
34.8,0.338,0.356,2.0,-11.1710718829696,1,0.049620000000000004,0.874,0.048345516,0.13685999999999998,0.493,79.298,165.95367994,4,Other
33.0,0.71,0.696,5.0,-5.674,0,0.0415,0.0403,0.00395,0.131,0.594,75.496,232.247,4,10
20.0,0.171,0.055,5.0,-18.6893763217,0,0.0437,0.833,0.74,0.158,0.054,96.665,418.13299998,4,Other
40.8,0.332,0.737,10.0,-7.099476029936801,0,0.04872,0.00696,0.056763584,0.0519,0.761,183.333,144.616,4,9
35.2,0.465,0.352,4.0,-11.235196409804798,1,0.04808,0.846,0.16621214,0.134,0.164,74.895,224.455,4,6
73.0,0.536,0.928,11.0,-6.492,0,0.0589,0.0154,0.00134,0.2,0.389,136.258,248.4,4,10
48.8,0.403,0.213,2.0,-13.9874941109032,1,0.05826,0.923,0.182784314,0.348,0.291,119.497,197.053,4,9
25.0,0.461,0.811,8.0,-7.643,1,0.0349,0.129,0.673,0.108,0.214,150.016,244.906,4,8
49.0,0.46,0.579,3.0,-8.489315148138399,0,0.04887999999999999,0.322,0.06648972,0.172,0.395,136.206,250.053,4,9
64.0,0.497,0.89,8.0,-4.559,0,0.0445,0.00055,0.00129,0.255,0.249,133.047,396.44,4,8
41.2,0.279,0.928,9.0,-5.0763392691712035,1,0.07733999999999999,2.11e-6,0.24225118599999998,0.217,0.299,159.939,148.473,4,8
37.0,0.597,0.404,2.0,-9.832,0,0.0358,0.767,0.0589,0.108,0.145,71.551,242.667,4,1
36.0,0.503,0.342,2.0,-11.398768128092797,1,0.039099999999999996,0.857,0.0009211760000000001,0.0916,0.392,82.677,213.08,4,9
36.0,0.469,0.759,10.0,-5.119,1,0.0409,0.000357,0.154,0.145,0.332,130.045,210.629,4,6
48.2,0.649,0.353,4.0,-11.219096198231199,1,0.07862,0.0187,0.16418098,0.146,0.231,89.968,216.84,4,9
49.0,0.769,0.348,9.0,-10.088,0,0.207,0.586,0.00865,0.113,0.539,74.883,171.333,4,10
36.8,0.858,0.561,7.0,-8.659037267773599,0,0.0703,0.135,0.116360854,0.372,0.411,125.016,207.915,4,5
49.4,0.561,0.789,10.0,-6.622015740906395,1,0.06893999999999999,0.000168,0.011275536,0.106,0.149,96.994,275.96,4,10
45.0,0.535,0.612,7.0,-9.219,0,0.0333,0.328,0.217,0.125,0.163,92.477,251.437,4,10
42.0,0.586,0.535,5.0,-11.517,1,0.0274,0.527,0.0162,0.143,0.759,99.799,212.70700001999998,4,Other
39.0,0.483,0.941,6.0,-4.083,0,0.109,2.66e-5,9.42e-6,0.175,0.395,109.979,243.693,4,8
51.8,0.586,0.675,7.0,-7.6396227625,1,0.047799999999999995,0.26,0.0259314,0.144,0.473,143.92,199.58700000000002,4,Other
79.0,0.7,0.664,7.0,-8.211,1,0.0394,0.306,1.89e-5,0.249,0.585,142.009,223.066,4,9
63.0,0.533,0.362,4.0,-14.791,1,0.0244,0.478,0.245,0.0857,0.45,82.993,235.22400000000002,4,10
41.0,0.457,0.523,5.0,-8.144,1,0.0355,0.376,0.000141,0.199,0.382,116.047,319.951,4,10
35.0,0.544,0.459,5.0,-8.821,1,0.0264,0.264,0.16,0.179,0.195,129.058,235.747,3,10
16.0,0.575,0.914,2.0,-6.432,1,0.0731,0.397,0.000498,0.455,0.854,127.029,260.399,4,2
44.0,0.72,0.494,5.0,-7.779,0,0.0843,0.125,1.53e-6,0.123,0.357,161.896,178.0,3,10
31.8,0.717,0.866,2.0,-5.828884701097602,1,0.06278,0.248,0.13982577999999996,0.385,0.734,154.889,129.117,4,10
56.0,0.402,0.835,9.0,-6.367,1,0.043,0.0558,0.18,0.103,0.69,157.066,275.933,4,6
49.8,0.778,0.713,1.0,-7.310673540503199,1,0.03757999999999999,0.0452,0.00022251399999999996,0.0405,0.321,140.024,154.25300000000001,4,5
43.0,0.863,0.586,7.0,-6.512,1,0.0617,0.0074,0.000646,0.103,0.823,111.968,167.56000002000002,4,9
32.0,0.657,0.732,2.0,-10.007,1,0.0399,0.00146,0.412,0.146,0.835,106.213,184.53300000000002,4,1
49.0,0.413,0.0771,3.0,-17.91134608003344,1,0.0381,0.956,0.694,0.257,0.099,124.912,278.66700000000003,4,Other
33.0,0.593,0.854,2.0,-6.023,1,0.039,0.0379,0.00394,0.0749,0.295,105.004,194.929,4,10
38.0,0.583,0.587,5.0,-8.415373671056798,1,0.05896,0.521,0.018554344,0.115,0.31,118.005,225.84,4,9
48.6,0.797,0.872,9.0,-5.7611634085888035,0,0.06402,0.291,0.12085900000000001,0.284,0.866,129.885,222.427,4,10
58.0,0.415,0.853,7.0,-11.098,1,0.038,0.0107,0.000499,0.536,0.302,148.494,197.013,4,6
24.0,0.49,0.508,7.0,-10.719,1,0.0318,0.471,0.000767,0.077,0.0844,93.022,258.06499998000004,4,Other
45.0,0.424,0.83,9.0,-5.298,1,0.028,0.000307,0.000717,0.36,0.544,101.596,181.608,4,10
46.8,0.526,0.646,1.0,-7.890381632041598,1,0.06033999999999999,0.159,0.194210782,0.1,0.473,147.675,257.853,4,2
51.2,0.588,0.881,2.0,-5.657681180989595,1,0.04848,0.000252,0.000615,0.13338,0.709,129.947,164.3151236,4,10
58.4,0.324,0.976,1.0,-4.400414298265595,1,0.08912,0.000113,0.1700586,0.293,0.463,166.939,231.93800000000002,4,1
34.0,0.572,0.285,5.0,-12.4265232601,1,0.034359999999999995,0.789,0.0071242,0.0944,0.168,88.012,201.1360002,4,Other
30.0,0.433,0.914,9.0,-8.137,1,0.041,5.99e-6,0.165,0.0742,0.789,173.985,257.184,4,10
57.0,0.378,0.953,9.0,-3.632,1,0.138,0.000719,2.89e-5,0.0936,0.512,167.808,200.347,4,6
44.0,0.356,0.849,7.0,-5.59,1,0.0399,0.000256,0.077,0.115,0.306,133.166,508.307,4,8
42.2,0.449,0.142,10.0,-15.862366681052798,1,0.05616,0.945,0.1300377,0.111,0.131,112.211,290.71000002,4,Other
38.0,0.528,0.864,11.0,-5.851239723366399,0,0.07302,0.000332,0.0140576,0.0702,0.159,126.012,274.286,4,6
26.0,0.634,0.737,9.0,-5.135,0,0.0303,0.267,0.00203,0.252,0.613,99.386,242.916,4,6
80.0,0.727,0.974,4.0,-2.261,0,0.0664,0.103,0.000532,0.174,0.965,79.526,235.213,4,5
48.0,0.565,0.382,2.0,-10.7716845416608,1,0.0508,0.24,0.09044550199999998,0.10566,0.474,142.064,333.2546,4,10
37.0,0.786,0.722,5.0,-9.029,0,0.0616,0.0481,0.00132,0.111,0.566,98.008,178.776,4,9
16.0,0.534,0.744,2.0,-9.455,1,0.0337,0.0572,0.000202,0.166,0.344,100.721,235.0,4,10
45.0,0.425,0.643,2.0,-7.626,1,0.0316,0.000446,0.0229,0.149,0.165,136.019,293.293,4,8
29.0,0.592,0.749,6.0,-6.165,0,0.0295,0.000618,0.00122,0.166,0.799,127.038,192.921,4,9
25.0,0.27,0.736,11.0,-8.351,0,0.0388,0.0013,0.712,0.401,0.82,147.251,290.947,4,10
49.0,0.664,0.621,2.0,-6.521,1,0.0671,0.162,0.0694,0.353,0.489,89.566,205.613,4,5
72.0,0.724,0.603,10.0,-6.261,0,0.0317,0.183,0.000469,0.0948,0.569,111.493,240.88,4,9
33.8,0.121,0.147,9.0,-15.718341573968798,0,0.04938,0.93,0.22812694000000003,0.225,0.0366,74.451,34.0403467399994,5,1
65.0,0.629,0.581,4.0,-11.856,1,0.027,0.513,2.06e-6,0.0755,0.359,97.074,338.8000002,4,10
55.2,0.542,0.561,1.0,-8.659037267773599,0,0.044340000000000004,0.126,3.59e-5,0.0931,0.527,73.969,183.078,4,5
89.0,0.795,0.655,7.0,-3.815,1,0.0422,0.076,1.76e-6,0.296,0.744,93.029,215.891,4,9
40.4,0.541,0.803,7.0,-6.486843625271199,1,0.10062,0.521,0.035406113999999995,0.0786,0.814,84.982,202.846,4,6
41.8,0.115,0.257,9.0,-12.996220843760797,0,0.035379999999999995,0.805,0.35420086800000006,0.11228,0.0725,93.784,225.90800000000002,4,6
